,SG_UF_RESIDENCIA,NU_IDADE,TP_ESCOLA,Q006,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO,Região,Opção,Renda,NovaRenda
716,BA,19,2,C,388.3,478.1,535.0,554.4,640,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
717,BA,17,2,C,426.1,404.1,458.7,426.3,540,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
718,BA,17,2,C,398.6,436.5,478.5,390.7,400,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
719,BA,19,2,C,404.4,446.8,489.8,392.2,520,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
720,BA,17,2,C,494.7,578.1,520.2,504.1,880,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
721,BA,18,2,C,397.3,458.9,443.8,385.3,560,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
722,BA,19,2,C,490.1,388.5,473.2,403.9,280,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
723,BA,16,2,C,339.6,356.7,465.1,501.8,0,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
724,BA,17,2,C,549.5,537.1,581.3,695.3,940,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
725,BA,18,2,C,552.8,457.8,524.6,594.0,0,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
726,BA,17,2,C,426.2,482.0,547.7,493.0,0,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
727,BA,17,2,C,449.2,392.0,446.2,480.7,420,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
728,BA,18,2,C,483.8,635.1,590.1,363.5,600,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
729,BA,19,2,C,550.1,452.6,523.6,603.7,680,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
730,BA,19,2,C,429.1,474.6,567.6,424.3,500,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
731,BA,18,2,C,530.2,522.6,573.0,403.3,660,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
732,BA,18,2,C,446.0,543.3,546.6,491.9,480,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
733,BA,18,2,C,354.1,476.7,519.3,491.5,580,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
734,BA,18,2,C,450.4,487.7,535.2,429.7,760,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
735,BA,18,2,C,446.4,500.0,482.1,400.4,460,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
736,BA,17,2,C,482.2,383.6,361.5,391.0,280,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
737,BA,17,2,C,405.5,398.0,496.5,373.5,500,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
738,BA,17,2,C,376.4,526.3,499.1,443.6,540,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
739,BA,19,2,C,576.8,563.8,600.2,648.0,880,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
740,BA,18,2,C,359.7,382.9,421.3,419.1,480,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
741,BA,19,2,C,587.2,565.1,585.3,590.3,560,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
742,BA,17,2,C,492.9,428.5,503.9,489.9,840,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
743,BA,18,2,C,470.1,442.3,433.9,406.7,500,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
744,BA,19,2,C,481.1,400.3,471.9,423.1,340,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
745,BA,18,2,C,514.0,420.2,512.1,523.4,560,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
746,BA,18,2,C,503.6,472.7,504.0,561.5,720,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
747,BA,19,2,C,393.3,459.8,422.9,444.3,480,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
748,BA,17,2,C,370.6,512.3,494.9,556.9,540,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
749,BA,17,2,C,514.6,537.0,559.0,457.9,600,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
750,BA,17,2,C,390.5,501.2,486.7,397.6,380,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
751,BA,19,2,C,579.5,606.3,603.1,455.8,760,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
752,BA,18,2,C,522.1,530.5,481.3,557.8,820,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
753,BA,19,2,C,579.6,492.4,546.3,456.3,840,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
754,BA,17,2,C,417.2,404.8,459.2,488.0,700,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
755,BA,18,2,C,404.3,574.3,509.0,439.6,480,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
756,BA,16,2,C,457.1,448.0,439.2,391.6,600,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
757,BA,18,2,C,525.2,644.7,597.4,691.3,740,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
758,BA,19,2,C,347.2,349.7,503.8,411.9,680,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
759,BA,17,2,C,510.4,407.3,535.2,405.9,560,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
760,BA,17,2,C,428.0,370.4,509.1,399.5,440,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
761,BA,17,2,C,476.0,498.1,485.2,475.4,880,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
762,BA,17,2,C,372.3,395.8,402.7,435.0,540,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
763,BA,18,2,C,403.8,439.7,513.6,451.2,580,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
764,BA,19,2,C,469.9,547.7,539.6,421.2,640,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
765,BA,17,2,C,544.2,575.2,554.2,554.8,720,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
766,BA,17,2,C,568.0,586.3,561.7,642.4,800,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
767,BA,19,2,C,387.9,421.2,497.9,619.7,540,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
768,BA,17,2,C,489.8,563.7,565.3,423.4,580,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
769,BA,18,2,C,422.6,477.8,448.7,459.1,600,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
770,BA,17,2,C,402.6,504.6,496.8,403.7,600,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
771,BA,18,2,C,373.5,378.1,410.2,387.4,700,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
772,BA,18,2,C,620.7,605.5,624.4,724.7,660,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
773,BA,17,2,C,397.7,429.8,447.0,397.1,280,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
774,BA,19,2,C,486.2,511.3,521.1,544.6,580,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
775,BA,17,2,C,461.6,416.2,440.7,479.7,640,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
776,BA,17,2,C,482.6,504.4,547.8,372.2,680,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
777,BA,18,2,C,440.6,455.2,463.9,429.5,460,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
778,BA,17,2,C,502.1,572.4,515.9,508.1,600,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
779,BA,18,2,C,441.7,559.6,567.7,594.6,640,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
780,BA,18,2,C,455.9,473.7,460.1,489.6,0,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
781,BA,17,2,C,507.8,602.8,601.2,493.7,620,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
782,BA,17,2,C,474.2,574.7,577.5,456.6,640,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
783,BA,17,2,C,372.6,460.7,517.6,404.6,640,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
784,BA,17,2,C,422.3,532.7,529.0,488.8,680,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
785,BA,18,2,C,446.9,545.7,506.6,544.9,640,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
786,BA,19,2,C,377.0,520.5,498.2,488.6,560,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
787,BA,17,2,C,474.1,461.9,520.2,616.3,580,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
788,BA,21,2,C,420.2,419.2,340.3,451.8,260,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
789,BA,17,2,C,433.7,428.5,523.3,443.4,640,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
790,BA,17,2,C,562.0,594.1,601.1,561.6,600,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
791,BA,18,2,C,507.4,536.2,560.2,487.3,640,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
792,BA,17,2,C,453.2,398.1,436.9,416.1,480,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
793,BA,17,2,C,363.5,543.8,498.0,489.6,0,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
794,BA,18,2,C,438.4,476.0,518.9,443.8,560,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
795,BA,19,2,C,449.9,446.9,445.1,468.2,620,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
796,BA,18,2,C,478.2,577.0,555.1,520.4,720,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
797,BA,18,2,C,407.3,417.7,365.2,455.5,260,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
798,BA,17,2,C,400.7,439.4,486.2,365.7,440,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
799,BA,17,2,C,417.5,456.6,517.8,447.8,660,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
800,BA,17,2,C,455.3,425.2,493.5,529.9,0,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
801,BA,19,2,C,510.5,535.8,539.9,468.3,740,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
802,BA,17,2,C,381.0,440.0,469.5,411.9,540,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
803,CE,18,2,C,385.9,433.1,435.6,364.5,320,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
804,CE,19,2,C,353.6,376.7,417.6,436.1,0,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
805,CE,19,2,C,481.3,372.8,385.0,428.4,0,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
806,CE,17,2,C,417.4,419.0,457.8,492.8,340,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
807,CE,18,2,C,360.5,355.5,468.9,479.6,580,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
808,CE,17,2,C,563.9,531.8,580.3,602.4,960,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
809,CE,18,2,C,624.8,603.9,616.2,708.5,780,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
810,CE,17,2,C,461.0,533.4,512.4,606.2,640,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
811,CE,18,2,C,349.7,463.0,445.9,403.9,380,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
812,CE,20,2,C,423.5,418.1,477.3,437.6,360,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
813,CE,17,2,C,368.9,447.0,487.2,416.1,520,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
814,CE,18,2,C,443.9,517.3,456.3,447.4,0,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
815,CE,19,2,C,489.2,414.9,510.2,619.6,600,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
816,CE,18,2,C,345.1,523.9,505.3,380.1,480,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
817,CE,19,2,C,405.2,408.3,417.2,430.9,440,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
818,CE,38,2,C,420.8,403.2,414.2,408.0,0,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
819,CE,17,2,C,485.8,571.2,543.3,399.2,540,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
820,CE,18,2,C,567.2,619.8,589.9,601.1,900,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
821,CE,17,2,C,538.1,545.3,473.6,426.2,620,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
822,CE,18,2,C,482.6,576.4,540.9,562.0,580,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
823,CE,18,2,C,544.9,608.0,597.2,552.5,680,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
824,CE,18,2,C,400.2,526.0,552.5,421.3,580,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
825,CE,17,2,C,486.5,440.3,518.3,579.7,600,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
826,CE,18,2,C,403.2,452.7,469.2,452.5,500,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
827,CE,18,2,C,426.9,487.2,513.2,394.4,480,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
828,CE,17,2,C,461.3,363.8,426.5,408.2,440,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
829,CE,18,2,C,453.7,401.6,438.7,460.6,660,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
830,CE,17,2,C,374.0,490.6,506.6,440.5,320,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
831,CE,17,2,C,472.2,373.0,537.6,525.4,580,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
832,CE,25,2,C,387.0,346.1,405.0,542.3,280,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
833,CE,18,2,C,396.6,322.2,474.8,411.5,400,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
834,CE,17,2,C,546.6,655.0,627.4,698.8,940,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
835,CE,18,2,C,483.8,580.6,615.9,600.7,780,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
836,CE,18,2,C,460.4,568.3,524.5,471.7,760,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
837,CE,17,2,C,499.7,503.7,494.3,467.6,520,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
838,CE,20,2,C,464.1,414.5,531.4,442.6,480,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
839,CE,17,2,C,367.5,321.5,414.5,477.7,200,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
840,CE,19,2,C,393.1,368.2,440.0,493.4,640,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
841,CE,17,2,C,414.9,401.2,484.6,419.2,500,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
842,CE,17,2,C,544.9,551.5,561.4,678.6,580,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
843,CE,19,2,C,408.3,488.6,522.4,483.0,640,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
844,CE,20,2,C,375.9,542.0,495.2,516.2,420,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
845,CE,17,2,C,570.4,602.5,583.2,726.9,720,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
846,CE,16,2,C,431.4,552.1,565.7,488.3,580,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
847,CE,18,2,C,348.2,458.4,505.5,411.2,0,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
848,CE,18,2,C,432.5,562.3,510.5,570.5,800,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
849,CE,17,2,C,442.7,471.3,537.6,585.6,640,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
850,CE,16,2,C,436.9,486.2,537.2,554.1,800,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
851,CE,17,2,C,513.6,437.1,500.8,393.9,640,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
852,CE,20,2,C,474.5,476.0,525.5,394.4,600,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
853,CE,20,2,C,415.4,434.0,365.0,438.1,520,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
854,CE,18,2,C,358.8,455.6,522.9,364.0,680,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
855,CE,18,2,C,455.6,376.6,411.9,447.6,540,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
856,CE,17,2,C,491.8,559.8,536.3,429.9,760,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
857,CE,16,2,C,375.9,421.9,474.2,520.3,800,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
858,CE,18,2,C,442.2,559.8,582.8,461.7,600,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
859,CE,17,2,C,647.2,673.9,660.0,849.5,880,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
860,CE,18,2,C,496.9,541.7,563.9,653.4,660,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
861,CE,18,2,C,375.2,542.4,522.0,410.0,680,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
862,CE,18,2,C,430.7,423.9,480.0,447.7,320,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
863,CE,18,2,C,477.0,590.8,553.4,705.2,600,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
864,CE,18,2,C,424.2,503.1,442.3,511.2,720,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
865,CE,17,2,C,554.1,599.6,580.2,617.7,860,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
866,CE,18,2,C,542.6,407.6,505.7,555.7,580,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
867,CE,16,2,C,478.7,463.8,495.5,440.8,500,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
868,CE,17,2,C,379.0,435.3,458.8,392.5,380,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
869,CE,17,2,C,425.4,487.3,559.7,456.8,660,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
870,CE,17,2,C,530.6,507.6,537.3,515.4,560,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
871,CE,18,2,C,367.1,471.5,543.3,473.4,560,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
872,CE,18,2,C,370.6,412.5,436.3,425.1,600,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
873,CE,17,2,C,505.6,408.4,516.4,522.7,680,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
874,CE,17,2,C,455.0,428.1,521.5,591.2,800,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
875,CE,18,2,C,487.6,557.6,548.4,515.7,540,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
876,CE,17,2,C,463.5,535.3,522.0,484.7,620,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
877,CE,19,2,C,370.6,423.1,467.6,521.2,480,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
878,CE,28,2,C,483.7,390.4,502.8,386.1,360,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
879,CE,18,2,C,446.0,412.7,491.9,573.7,560,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
880,CE,18,2,C,405.6,418.3,469.0,422.2,560,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
881,CE,17,2,C,531.8,584.1,569.1,613.1,700,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
882,CE,17,2,C,541.0,546.3,556.7,592.2,800,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
883,CE,18,2,C,608.4,595.2,600.9,735.6,660,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
884,CE,18,2,C,572.8,581.4,562.0,478.8,800,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
885,CE,17,2,C,420.0,472.7,491.9,451.7,640,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
886,CE,19,2,C,439.2,524.4,417.0,399.3,660,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
887,CE,19,2,C,526.2,563.9,562.4,669.0,620,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
888,CE,20,2,C,338.3,472.3,435.5,470.4,400,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
889,CE,17,2,C,521.5,492.5,542.5,650.6,480,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
890,CE,17,2,C,496.8,457.7,503.8,369.3,360,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
891,CE,18,2,C,383.6,461.0,390.7,462.6,360,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
892,CE,16,2,C,423.3,395.8,440.8,423.8,560,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
893,CE,18,2,C,581.4,567.9,524.4,592.1,560,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
894,CE,19,2,C,384.4,348.3,354.3,461.9,420,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
895,CE,18,2,C,362.9,383.2,503.2,599.3,480,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
896,CE,24,2,C,506.9,430.8,464.2,444.2,620,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
897,CE,19,2,C,529.7,573.1,592.1,665.2,920,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
898,CE,17,2,C,506.8,400.4,523.2,441.5,660,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
899,CE,18,2,C,452.5,565.4,419.8,681.4,820,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
900,CE,18,2,C,497.1,533.0,519.1,403.0,480,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
901,CE,19,2,C,423.0,465.0,480.9,428.7,400,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
902,CE,21,2,C,346.4,361.8,474.7,372.4,0,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
903,CE,17,2,C,569.5,599.7,616.1,630.0,820,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
904,CE,17,2,C,452.9,413.3,424.2,494.6,580,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
905,CE,17,2,C,539.2,546.0,607.3,620.1,600,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
906,CE,18,2,C,445.6,370.9,482.7,498.3,420,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
907,CE,17,2,C,365.3,393.5,408.8,433.9,0,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
908,CE,18,2,C,633.3,604.1,584.0,599.2,720,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
909,CE,18,2,C,377.9,370.4,442.1,368.2,420,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
910,CE,18,2,C,457.7,442.1,409.5,410.3,480,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
911,CE,17,2,C,526.2,453.7,572.7,623.1,600,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
912,CE,18,2,C,539.4,496.9,561.4,435.7,640,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
913,CE,18,2,C,613.4,656.5,586.8,714.5,860,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
914,CE,18,2,C,526.0,557.2,547.0,644.3,640,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
915,CE,19,2,C,408.5,401.5,414.7,405.8,0,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
916,CE,23,2,C,384.4,523.6,496.8,362.5,320,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
917,CE,19,2,C,455.5,579.7,554.9,394.1,600,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
918,CE,17,2,C,518.2,544.1,561.8,486.4,680,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
919,CE,17,2,C,499.9,549.6,563.4,561.2,560,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
920,CE,18,2,C,500.4,473.1,442.1,398.9,380,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
921,CE,17,2,C,602.8,580.7,613.3,686.0,740,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
922,CE,18,2,C,446.1,443.1,440.8,469.4,420,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
923,CE,17,2,C,465.4,536.2,503.7,551.9,280,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
924,CE,19,2,C,427.1,471.4,511.7,497.3,480,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
925,CE,18,2,C,415.8,396.9,462.6,422.6,480,Nordeste,Pública,"De R$ 998,01 até R$ 1.497,00.",1497.0
